ENTREZID	Symbol
14179	Fgf8
18150	Npm3
76055	Oga
80906	Kcnip2
71617	Armh3
20170	Hps6
16825	Ldb1
226169	Pprc1
70769	Nolc1
12686	Elovl3
18742	Pitx3
107338	Gbf1
100503392	4833438C02Rik
18034	Nfkb2
73728	Psd
68431	Fbxl15
67116	Cuedc2
751550	Mir146b
75146	Mfsd13a
54130	Actr1a
24069	Sufu
93679	Trim8
56350	Arl3
94279	Sfxn2
226178	Wbp1l
13074	Cyp17a1
66439	Borcs7
57344	As3mt
94219	Cnnm2
76952	Nt5c2
226180	Ina
71041	Pcgf6
226182	Taf5
66477	Atp5md
18572	Pdcd11
72691	Calhm2
546729	Calhm1
18011	Neurl1a
14218	Sh3pxd2a
108689	Stn1
100503104	Gm19557
20874	Slk
12821	Col17a1
67788	Sfr1
100048534	Cfap43
14873	Gsto1
68214	Gsto2
414801	Itprip
381229	Cfap58
66673	Sorcs3
58178	Sorcs1
16333	Ins1
100043450	AA387883
170750	Xpnpep1
78457	1700054A03Rik
27360	Add3
69319	1700001K23Rik
17859	Mxi1
76479	Smndc1
240672	Dusp5
100043462	Nutf2-ps1
13006	Smc3
73713	Rbm20
18569	Pdcd4
100503572	Bbip1
56392	Shoc2
11551	Adra2a
14732	Gpam
21684	Tectb
73707	Gucy2g
433256	Acsl5
66980	Zdhhc6
53611	Vti1a
21416	Tcf7l2
226243	Habp2
18175	Nrap
12369	Casp7
226245	Plekhs1
55947	Dclre1a
66866	Nhlrc2
11554	Adrb1
213993	Ccdc186
83561	Tdrd1
240675	Vwa2
226250	Afap1l2
226251	Ablim1
78120	4930449E18Rik
320879	B230217O12Rik
226252	Fam160b1
72133	Trub1
78073	6720468P15Rik
226255	Atrnl1
14585	Gfra1
75645	Ccdc172
69055	1810007D17Rik
69060	Pnlip
69166	1810018F18Rik
18946	Pnliprp1
18947	Pnliprp2
67507	1700019N19Rik
73442	Hspa12a
100526480	Mir3086
226265	Eno4
71653	Shtn1
22326	Vax1
332396	Kcnk18
214084	Slc18a2
107368	Pdzd8
329078	Emx2os
13797	Emx2
72647	2700089I24Rik
74998	Rab11fip2
107376	E330013P04Rik
76539	Fam204a
226278	Prlhr
78832	Cacul1
332397	Nanos1
13669	Eif3a
67894	Dennd10
94281	Sfxn4
11757	Prdx3
14773	Grk5
414758	Zfp950
633057	Gm7102
12982	Csf2ra
100043120	Gm4242
664787	LOC664787
114564	Csprs
100503923	LOC100503923
100041057	LOC100041057
671917	LOC671917
269233	Fam171a1
18108	Nmt2
227522	Rpp38
78245	Acbd7
99035	Olah
104362	Meig1
227525	Dclre1c
64707	Suv39h2
50497	Hspa14
227526	Cdnf
66540	Fam107b
73489	1700080N15Rik
209630	Frmd4a
67229	Prpf18
209645	Bend7
109079	Sephs1
16922	Phyh
68527	Ucma
70024	Mcm10
71648	Optn
74186	Ccdc3
227541	Camk1d
98828	Cdc123
53893	Nudt5
791411	Gm13199
57743	Sec61a2
209692	Dhtkd1
326622	Upf2
227545	Proser2
100038358	Gm10857
67856	Echdc3
320132	A230108P19Rik
98910	Usp6nl
14007	Celf2
73438	1700061F12Rik
14462	Gata3
77682	9230102O04Rik
209361	Taf3
11949	Atp5c1
16588	Kin
16425	Itih2
209378	Itih5
353282	Sfmbt2
100316806	Mir669e
735255	Mir669b
100526482	Mir466o
100124487	Mir467c
100316663	Mir669k
735286	Mir467a-1
735256	Mir669a-1
100316802	Mir669g
100316770	Mir669j
100124624	Mir467a-2
100526535	Mir669a-4
735257	Mir467b
100526483	Mir669a-5
100124642	Mir467a-3
100526485	Mir669a-6
100124625	Mir467a-4
100526536	Mir669a-7
100124626	Mir467a-5
100526552	Mir669p-1
100124627	Mir467a-6
100526489	Mir669a-8
100526553	Mir467a-7
100526491	Mir669a-9
100124643	Mir467a-8
100526538	Mir669p-2
100526554	Mir467a-9
100124442	Mir466b-2
100526494	Mir669a-10
100526495	Mir669a-11
100526539	Mir467a-10
100124474	Mir466b-3
100526496	Mir669a-12
100124447	Mir467d
723922	Mir466
735258	Mir669a-2
100316701	Mir669m-1
100526524	Mir466n
100124495	Mir466g
100316668	Mir669i
100316831	Mir669h
18761	Prkcq
77543	8030442B05Rik
100503147	Gm13293
170768	Pfkfb3
76938	Rbm17
16184	Il2ra
16169	Il15ra
50755	Fbh1
320816	Ankrd16
241226	Itga8
338535	E030013I19Rik
66960	Mindy3
19212	Pter
227580	C1ql3
20163	Rsu1
65969	Cubn
13434	Trdmt1
22352	Vim
241230	St8sia6
30963	Hacd1
70957	Stamos
20844	Stam
625286	Tmem236
17533	Mrc1
100124488	Mir511
277468	Slc39a12
12296	Cacnb2
74455	Nsun6
75869	Arl5b
67448	Plxdc2
74103	Nebl
68231	H2al2a
77940	A930004D18Rik
72668	Skida1
17354	Mllt10
13418	Dnajc1
12238	Commd3
12151	Bmi1
381350	Spag6
18718	Pip4k2a
74629	4930426L09Rik
70882	Armc3
76467	Msrb2
19213	Ptf1a
70909	4921504E06Rik
71198	Otud1
208618	Etl4
71435	Arhgap21
71233	Enkur
208967	Thnsl1
241263	Gpr158
667663	Myo3a
14417	Gad2
100628608	Mir3967
54519	Apbb1ip
56075	Pdss1
11308	Abi1
74159	Acbd5
67121	Mastl
27377	Yme1l1
70981	Potegl
18232	Nxph2
76857	Spopl
140483	Hnmt
227606	Tbpl2
69677	Il1f8
215257	Il1f9
54448	Il1f6
54450	Il1f5
215274	Il1f10
16181	Il1rn
215632	Psd4
18510	Pax8
12287	Cacna1b
77683	Ehmt1
215705	Arrdc1
67187	Zmynd19
67228	Dph7
107733	Mrpl41
241274	Pnpla7
56876	Nsmf
72090	Entpd8
241275	Noxa1
67122	Nrarp
227612	Tor4a
58202	Nelfb
74472	Stpg3
68222	Fam166a
227613	Tubb4b
142681	Slc34a3
329360	Rnf224
67859	Cysrt1
68846	Rnf208
78797	Ndor1
227615	Tmem203
97031	Tprn
68475	Ssna1
99152	Anapc2
78217	Tmem210
227618	Lrrc26
14810	Grin1
320354	Grin1os
227619	Man1b1
83768	Dpp7
227620	Uap1l1
72080	Sapcd2
12496	Entpd2
18146	Npdc1
14347	Fut7
11305	Abca2
100526555	Mir3087
69454	Clic3
227622	Paxx
19215	Ptgds
77701	Lcn12
69379	C8g
30839	Fbxw5
22030	Traf2
59022	Edf1
381352	Mamdc4
75454	Phpt1
381353	Ajm1
227624	Rabl6
77058	Ccdc183
51875	Tmem141
14133	Fcna
78076	Lcn8
13863	Lcn5
620709	Lcn6
332578	Lcn10
227627	Obp2a
107771	Bmyc
383678	Obp2b
16820	Lcn3
227630	Lcn11
620858	Gm13539
71103	Glt6d1
77704	Lcn9
227631	Sohlh1
227632	Kcnt1
227634	Camsap1
98766	Ubac1
67991	Nacc2
109299	Tmem250-ps
16871	Lhx3
227638	Qsox2
329366	Ccdc187
67839	Gpsm1
52838	Dnlz
332579	Card9
227644	Snapc4
68112	Entr1
66865	Pmpca
64436	Inpp5e
227648	Sec16a
100125929	0610009E02Rik
18128	Notch1
353156	Egfl7
387145	Mir126a
67512	Agpat2
56279	Dipk1b
100306955	Snora43
100306954	Snora17
16821	Lcn4
80908	Abo
20935	Surf6
20933	Med22
27176	Rpl7a
20930	Surf1
20931	Surf2
20932	Surf4
279029	Stkld1
227656	Rexo4
279028	Adamts13
381356	Cacfd1
227659	Slc2a6
66139	Mymk
77794	Adamtsl2
109349	Fam163b
329371	Dbhos
13166	Dbh
192166	Sardh
22325	Vav2
100504116	Brd3os
67382	Brd3
140858	Wdr5
20181	Rxra
12831	Col5a1
14134	Fcnb
56177	Olfm1
241289	Ppp1r26
69327	1700007K13Rik
118451	Mrps2
227671	Gbgt1
19730	Ralgds
12613	Cel
70239	Gtf3c5
14582	Gfi1b
64930	Tsc1
69987	Spaca9
68870	Ak8
100526498	Mir3088
269252	Gtf3c4
227674	Ddx31
54422	Barhl1
329375	Cfap77
22130	Ttf1
269254	Setx
171171	Ntng2
76220	6530402F18Rik
68975	Med27
107746	Rapgef1
433416	Gm13547
227682	Trub2
227683	Coq4
26569	Slc27a4
68205	Urm1
723904	Mir219a-2
99151	Cercam
18286	Odf2
74412	Gle1
20740	Sptan1
71820	Wdr34
56086	Set
263803	Pkn3
66220	Zdhhc12
227693	Zer1
70296	Tbc1d13
13804	Endog
227695	Spout1
70266	Kyat1
241296	Lrrc8a
227696	Phyhd1
227697	Dolk
227699	Nup188
227700	Sh3glb2
108958	Miga2
57170	Dolpp1
12908	Crat
110854	Ptpa
72500	Ier5l
78617	Cstad
100526499	Mir3089
73598	1700001O22Rik
66617	Ntmt1
72323	Asb6
20204	Prrx2
64292	Ptges
30934	Tor1b
30931	Tor1a
227707	BC005624
74270	Usp20
14269	Fnbp1
277463	Gpr107
14299	Ncs1
665700	Hmcn2
11898	Ass1
320267	Fubp3
381359	Prdm12
227715	Exosc2
11350	Abl1
227717	Qrfp
98970	Fibcd1
23928	Lamc3
108897	Aif1l
227720	Nup214
241303	Fam78a
227721	Plpp7
227723	Prrc2b
99011	Pomt1
22245	Uck1
72931	Swi5
99412	Golga2
13429	Dnm1
387239	Mir199b
68379	Ciz1
73737	1110008P14Rik
16819	Lcn2
96979	Ptges2
227731	Slc25a25
71254	Naif1
98952	Fam102a
13481	Dpm2
227733	Pip5kl1
20448	St6galnac4
50935	St6galnac6
11636	Ak1
13805	Eng
100316776	Mir1954
14287	Fpgs
107951	Cdk9
100499514	Mir2861
100628606	Mir3960
27387	Sh2d3c
70730	6330409D20Rik
30933	Tor2a
338348	Ttc16
329384	Ptrh1
227736	Cfap157
20910	Stxbp1
227737	Niban2
227738	Lrsam1
269261	Rpl12
104367	Snora65
56017	Slc2a8
99326	Garnl3
241308	Ralgps1
26360	Angptl2
241311	Zbtb34
71834	Zbtb43
16917	Lmx1b
72543	Mvb12b
320482	Nron
18516	Pbx3
227743	Mapkap1
66691	Gapvd1
14828	Hspa5
227746	Rabepk
30050	Fbxw2
66998	Psmd5
77996	Cutal
74016	Phf19
22029	Traf1
15139	Hc
98870	AI182371
26920	Cntrl
68365	Rab14
227753	Gsn
13830	Stom
75859	4930568D16Rik
74854	4930402F06Rik
14594	Ggta1
100042194	Gm13446
69601	Dab2ip
74410	Ttll11
77665	9030204H09Rik
68375	Ndufa8
75495	Morn5
16874	Lhx6
67889	Rbm18
67871	Mrrf
19224	Ptgs1
258949	Olfr338
258951	Olfr339
258953	Olfr340
258952	Olfr341
258950	Olfr342
258621	Olfr344
258947	Olfr345
258940	Olfr346
258945	Olfr347
258946	Olfr348
18350	Olfr50
18328	Olfr3
258620	Olfr350
258944	Olfr351
258942	Olfr352
258943	Olfr353
258941	Olfr354
258618	Olfr355
258617	Olfr356
258616	Olfr357
227789	Olfr358
258615	Olfr360
258365	Olfr361
259053	Olfr362
258656	Olfr365
236509	Olfr366
545417	Olfr367-ps
258371	Olfr368
67466	Pdcl
319817	Rc3h2
241322	Zbtb6
320633	Zbtb26
227800	Rabgap1
338346	Gpr21
20744	Strbp
241324	Crb2
227801	Dennd1a
16870	Lhx2
59126	Nek6
19177	Psmb7
26423	Nr5a1
14536	Nr6a1
387176	Mir181a-2
723903	Mir181b-2
241327	Olfml2a
76646	Wdr38
66489	Rpl35
74192	Arpc5l
76899	Golga1
320271	Scai
100042584	Gm16523
67857	Ppp6c
94217	Lrp1b
70789	Kynu
76117	Arhgap15
320872	Arhgap15os
227835	Gtdc1
24136	Zeb2
100628598	Mir5129
433424	Zeb2os
69405	1700019E08Rik
11480	Acvr2a
26428	Orc4
109241	Mbd5
227867	Epc2
16574	Kif5c
71897	Lypd6b
320343	Lypd6
109129	Mmadhc
100502624	Gm13483
227885	Gm13498
74194	Rnd3
329404	Gm13497
387511	Tas2r134
433426	Gm13490
71684	Rbm43
64685	Nmi
21930	Tnfaip6
51869	Rif1
17996	Neb
75423	Arl5a
12298	Cacnb4
56324	Stam2
71409	Fmnl2
56194	Prpf40a
65103	Arl6ip6
67874	Rprm
271786	Galnt13
16519	Kcnj3
18227	Nr4a2
767815	BB557941
75279	4930555B11Rik
14571	Gpd2
241391	Galnt5
77767	Ermn
227929	Cytip
100042926	Gm13546
269275	Acvr1c
100502932	Gm13544
11477	Acvr1
76654	Upp2
227933	Ccdc148
227937	Pkp4
76676	5330411J11Rik
76747	Dapl1
66860	Tanc1
72137	Wdsub1
407823	Baz2b
57438	Marchf7
66205	Cd302
17076	Ly75
100039176	Gm13580
18779	Pla2r1
16420	Itgb6
56878	Rbms1
100038493	Gm13582
21353	Tank
59029	Psmd14
21375	Tbr1
94229	Slc4a10
13482	Dpp4
14526	Gcg
14089	Fap
71586	Ifih1
227960	Gca
170738	Kcnh7
60344	Fign
50915	Grb14
319876	Cobll1
320106	Slc38a11
20269	Scn3a
110876	Scn2a
77771	Csrnp3
14425	Galnt3
73668	Ttc21b
20265	Scn1a
20274	Scn9a
20272	Scn7a
383709	Gm1322
241431	Xirp2
26877	B3galt1
53416	Stk39
227998	4933409G03Rik
75721	4932414N04Rik
241447	Cers6
329416	Nostrin
66442	Spc25
14378	G6pc2
27413	Abcb11
241452	Dhrs9
14725	Lrp2
72569	Bbs5
228003	Klhl41
320720	Fastkd1
228005	Ppig
75051	Ccdc173
674921	Gm13623
73373	Phospho2
277396	Klhl23
20823	Ssb
75422	Mettl5
68795	Ubr3
329421	Myo3b
64406	Sp5
68986	Gad1os
66748	Erich2
14415	Gad1
70231	Gorasp2
228012	Tlk1
228019	Mettl8
75763	Dcaf17
73649	Cybrd1
13427	Dync1i2
78830	Slc25a12
107435	Hat1
66559	Metap1d
13390	Dlx1
13392	Dlx2
381371	Platr26
16403	Itga6
228026	Pdk1
56508	Rapgef4
65964	Map3k20
66953	Cdca7
383712	Eif1-ps3
74541	8430437L04Rik
20687	Sp3
67059	Ola1
381373	Sp9
66935	Cir1
74616	Scrn3
68526	Gpr155
215280	Wipf1
11435	Chrna1
329427	Chn1os3
108699	Chn1
11909	Atf2
228033	Atp5g3
73962	4930441J16Rik
69605	Lnpk
14029	Evx2
15433	Hoxd13
15432	Hoxd12
15431	Hoxd11
15430	Hoxd10
15438	Hoxd9
15437	Hoxd8
15434	Hoxd3
15436	Hoxd4
387144	Mir10b
15429	Hoxd1
53375	Mtx2
229279	Hnrnpa3
18024	Nfe2l2
228061	Agps
72421	Ttc30b
620631	Ttc30a2
78802	Ttc30a1
241489	Pde11a
13067	Cyct
241490	Rbm45
99031	Osbpl6
23992	Prkra
381375	Pjvk
14231	Fkbp7
83435	Plekha3
22138	Ttn
545428	Ccdc141
228071	Sestd1
241494	Zfp385b
100503106	Gm13944
80744	Cwc22
329436	Gm14461
22193	Ube2e3
16401	Itga4
228094	Cerkl
18012	Neurod1
70599	Itprid2
75276	Ppp1r1c
18573	Pde1a
320769	Prdx6b
66861	Dnajc10
20378	Frzb
50884	Nckap1
68082	Dusp19
735274	Mir684-1
69482	Nup35
241514	Zfp804a
241516	Fsip2
69082	Zc3h15
16410	Itgav
241520	Fam171b
71861	Zswim2
54598	Calcrl
21788	Tfpi
672763	Gm13710
12388	Ctnnd1
100270744	Btbd18
72657	Selenoh
66958	Tmx2
381379	Med19
228136	Zdhhc5
98985	Clp1
241525	Ypel4
387149	Mir130a
12258	Serping1
56791	Ube2l6
68678	Smtnl1
30059	Timm10
72401	Slc43a1
269295	Rtn4rl2
58207	Slc43a3
19074	Prg2
53856	Prg3
228139	P2rx3
20833	Ssrp1
228140	Tnks1bp1
74687	4930443O20Rik
23796	Aplnr
241528	Lrrc55
257951	Olfr987
258166	Olfr988
258865	Olfr992
258427	Olfr993
258425	Olfr994
258426	Olfr995
228151	Fads2b
258429	Olfr996
258428	Olfr998
257899	Olfr1000
258566	Olfr1002
27216	Olfr154
258563	Olfr1006
258866	Olfr1008
258565	Olfr1009
258255	Olfr1010
258561	Olfr1012
258757	Olfr1013
258562	Olfr1014
258564	Olfr1015
257915	Olfr1016
258579	Olfr1018
259017	Olfr1019
258573	Olfr1020
258582	Olfr1022
258580	Olfr1023
257900	Olfr1024
258577	Olfr1026
257936	Olfr1028
258154	Olfr1029
258581	Olfr1030
257916	Olfr1031
258572	Olfr1032
258571	Olfr1033
258216	Olfr1034
258245	Olfr1036
259151	Olfr1037
257950	Olfr1039
404323	Olfr1040
257941	Olfr1042
258570	Olfr1043
259013	Olfr1044
18352	Olfr52
259019	Olfr1045
258575	Olfr1046
259014	Olfr1047
259016	Olfr1048
259018	Olfr1049
404324	Olfr1051
259012	Olfr1052
257974	Olfr1053
259021	Olfr1054
259023	Olfr1055
259020	Olfr1056
404325	Olfr1057
258386	Olfr1058
259022	Olfr1061
259082	Olfr1062
258403	Olfr1065
257880	Olfr1066
258400	Olfr228
258401	Olfr1076
258402	Olfr1079
258404	Olfr1080
404473	Olfr1082
258235	Olfr1084
258583	Olfr1085
258585	Olfr1086
258843	Olfr1087
257933	Olfr1089
258844	Olfr1090
258363	Olfr1093
257913	Olfr141
258362	Olfr1094
258725	Olfr1095
258840	Olfr1097
258842	Olfr1098
258764	Olfr1099
258587	Olfr1100
258584	Olfr1101
228228	Olfr1102
258763	Olfr1104
258085	Olfr1105
258747	Olfr1106
258841	Olfr1107
258762	Olfr1109
258766	Olfr259
258765	Olfr1110
258586	Olfr1111
258655	Olfr1112
404327	Olfr1113
258294	Olfr1115
257875	Olfr1116
404328	Olfr1118
259031	Olfr1120
258345	Olfr1121
259033	Olfr1122
258347	Olfr1123
259030	Olfr1124
258834	Olfr1126
347712	Pramel7
347711	Pramel6
110511	Olfr153
258346	Olfr1128
258111	Olfr1129
258835	Olfr1130
258652	Olfr1131
258833	Olfr1132
258348	Olfr1133
259032	Olfr1134
258654	Olfr1135
258653	Olfr1136
258101	Olfr1137
258632	Olfr1138
258635	Olfr1140
258630	Olfr1141
258640	Olfr152
258290	Olfr1143
258317	Olfr1145
258220	Olfr1148
258631	Olfr1151
258103	Olfr1152
258633	Olfr1153
258641	Olfr1154
258636	Olfr1155
258814	Olfr1156
258846	Olfr1157
117005	Olfr74
258639	Olfr1158
258643	Olfr1160
258845	Olfr1161
117004	Olfr73
258105	Olfr1162
258638	Olfr1163
258634	Olfr1164
258644	Olfr1166
258291	Olfr1167
258524	Olfr1168
258525	Olfr1170
404329	Olfr1173
258767	Olfr1176
258203	Olfr1178
258919	Olfr1179
258920	Olfr1180
258060	Olfr1181
258167	Olfr1182
258522	Olfr1183
258820	Olfr1184
258523	Olfr1186
258921	Olfr1188
258768	Olfr1189
329460	Olfr1193
258748	Olfr1195
258456	Olfr1196
433449	Olfr1197
404330	Olfr1198
258450	Olfr1199
257887	Olfr1200
258897	Olfr1201
258454	Olfr1202
258898	Olfr1205
258455	Olfr1204
258896	Olfr1206
258774	Olfr1208
258453	Olfr1209
258025	Olfr1211
258241	Olfr1212
258900	Olfr1213
258899	Olfr1214
258451	Olfr1215
258895	Olfr1216
258903	Olfr1217
258815	Olfr1218
258901	Olfr1219
258902	Olfr1220
258904	Olfr1221
258177	Olfr1222
258894	Olfr1223
258893	Olfr1225
258969	Olfr1226
258973	Olfr1228
257921	Olfr1229
258785	Olfr1230
258446	Olfr1231
258320	Olfr1232
258974	Olfr1233
258975	Olfr1234
258786	Olfr1238
258972	Olfr1239
258804	Olfr1240
258447	Olfr1241
258970	Olfr1242
258971	Olfr1243
258784	Olfr1245
258788	Olfr1246
258968	Olfr1247
258787	Olfr1248
257984	Olfr1249
258967	Olfr1250
259145	Olfr1251
404331	Olfr1252
258370	Olfr1253
258468	Olfr1254
258979	Olfr1255
258985	Olfr1256
18347	Olfr48
258984	Olfr1257
258980	Olfr1258
258338	Olfr1259
258983	Olfr1260
258466	Olfr1261
258976	Olfr1262
258790	Olfr1263
258206	Olfr1264
258340	Olfr1265
57272	Olfr140
258339	Olfr1269
18331	Olfr32
258987	Olfr1270
257665	Olfr1506
406186	Olfr142
258789	Olfr1271
258982	Olfr1272
100042690	Olfr1565
258330	Olfr1274
19271	Ptprj
59015	Nup160
55935	Fnbp4
271813	Agbl2
56428	Mtch2
67445	C1qtnf4
68349	Ndufs3
67136	Kbtbd4
66461	Ptpmt1
13046	Celf1
19400	Rapsn
19182	Psmc3
68427	Slc39a13
20375	Spi1
17868	Mybpc3
228355	Madd
22259	Nr1h3
11432	Acp2
107986	Ddb2
80708	Pacsin3
77038	Arfgap2
228356	1110051M20Rik
228357	Lrp4
75786	Ckap5
100217458	Snord67
14061	F2
381410	Zfp408
228359	Arhgap1
51897	Atg13
241547	Harbi1
228361	Ambra1
12672	Chrm4
17242	Mdk
104418	Dgkz
26427	Creb3l1
192285	Phf21a
100316756	Mir1955
228366	Large2
18633	Pex16
75641	1700029I15Rik
19099	Mapk8ip1
12953	Cry2
320507	D930015M05Rik
228368	Slc35c1
76969	Chst1
80976	Syt13
100042784	Prdm11
277414	Trp53i11
241556	Tspan18
639658	Gm13807
12521	Cd82
100038525	Gm10804
11695	Alx4
14043	Ext2
329470	Accs
381411	Accsl
620695	Gm13889
70852	Alkbh3os1
69113	Alkbh3
56348	Hsd17b12
723953	Mir129-2
735259	Mir670
74569	Ttc17
11800	Api5
241568	Lrrc4c
68170	Iftap
19374	Rag2
19373	Rag1
22034	Traf6
72446	Prr5l
76501	Commd9
241576	Ldlrad3
80985	Trim44
14221	Fjx1
210622	Pamr1
20511	Slc1a2
12505	Cd44
27402	Pdhx
56369	Apip
13661	Ehf
319854	A930006I01Rik
13711	Elf5
12359	Cat
99382	Abtb2
98956	Nat10
53872	Caprin1
78031	4930547E08Rik
16909	Lmo2
70986	4931422A03Rik
57443	Fbxo3
333883	Cd59b
12509	Cd59a
68243	A930018P22Rik
241589	D430041D05Rik
15259	Hipk3
100316678	Mir1902
74959	Platr14
228410	Cstf3
320554	Tcp11l1
241593	Pin1rt1
211896	Depdc7
99003	Qser1
228413	Prrg4
211936	Ccdc73
98221	Eif3m
329480	Wt1os
22431	Wt1
74088	Them7
19672	Rcn1
402728	Pax6os1
18508	Pax6
77766	Elp4
66541	Immp1l
99349	Dnajc24
329482	Dcdc5
329483	Gm14015
77015	Mpped2
212772	Arl14ep
14308	Fshb
16492	Kcna4
76894	Mettl15
228421	Kif18a
12064	Bdnf
22343	Lin7c
100038454	Platr8
107515	Lgr4
68201	Ccdc34
75517	Ccdc34os
170442	Bbox1
67606	Fibin
241612	Slc5a12
228432	Ano3
269328	Muc15
67575	A26c3
257980	Olfr1275
258390	Olfr1276
258391	Olfr1277
258389	Olfr1278
258388	Olfr1279
258910	Olfr1280
257979	Olfr1281
258909	Olfr1282
228443	Olfr1283
258379	Olfr1284
545447	Olfr1285
277562	Olfr1286
257935	Olfr1287
258395	Olfr1288
258399	Olfr1289
257662	Olfr1290
258887	Olfr1294
258398	Olfr1295
258890	Olfr1297
258888	Olfr1298
258886	Olfr1299
258199	Olfr1300-ps1
258889	Olfr1301
258891	Olfr1302
258397	Olfr1303
668825	Olfr268-ps1
258396	Olfr1305
258023	Olfr1306
257956	Olfr1307
258258	Olfr1308
258439	Olfr1309
258441	Olfr1310
258271	Olfr1311
258359	Olfr1312
258257	Olfr1313
258442	Olfr1314
258737	Olfr1316
258440	Olfr1317
258022	Olfr1318
99010	Lpcat4
213765	Nutm1
66181	Nop10
107723	Slc12a6
68032	Emc4
72425	Katnbl1
73024	Emc7
213788	Chrm5
74268	Aven
20192	Ryr3
75275	Tmco5b
14260	Fmn1
75166	4930533B01Rik
23892	Grem1
20394	Scg5
228482	Arhgap11a
14617	Gjd2
320846	A530058N18Rik
11464	Actc1
100303644	C130080G10Rik
11834	Aqr
228491	Zfp770
66632	Dph6
78193	4930528P14Rik
100043232	3110099E03Rik
399568	Cdin1
100316703	Mir1951
17536	Meis2
67356	Tmco5
320975	D330050G23Rik
114715	Spred1
732489	Mir674
68215	Fam98b
19419	Rasgrp1
73938	4930412B13Rik
21825	Thbs1
71313	Fsip1
381413	Gpr176
73358	1700054M17Rik
27103	Eif2ak4
20813	Srp14
171543	Bmf
12236	Bub1b
214230	Pak6
383787	Ankrd63
18796	Plcb2
100043272	Inafm2
214239	Ccdc9b
53906	Phgr1
214240	Disp2
51944	Knstrn
56357	Ivd
228536	Bahd1
72136	Chst14
269336	Ccdc32
271842	Rpusd2
76464	Knl1
19361	Rad51
67809	Rmdn3
320415	Gchfr
69408	Dnajc17
623781	Gm14137
72008	Zfyve19
72112	Ppp1r14d
20732	Spint1
228543	Rhov
228545	Vps18
100043609	Gm14207
54485	Dll4
69065	Chac1
68142	Ino80
241624	Exd1
56398	Chp1
66602	Oip5os1
70645	Oip5
108907	Nusap1
69702	Ndufaf1
76246	Rtf1
228550	Itpka
17005	Ltk
68925	Rpap1
22174	Tyro3
29808	Mga
26390	Mapkbp1
433466	Jmjd7
211429	Pla2g4b
640524	Sptbn5
98878	Ehd4
329502	Pla2g4e
78390	Pla2g4d
271844	Pla2g4f
269338	Vps39
211499	Tmem87a
76051	Ganc
12335	Capn3
20402	Zfp106
20619	Snap23
66606	Lrrc57
66296	Haus2
68968	Cdan1
140810	Ttbk2
100502700	AV039307
22222	Ubr1
96957	Tmem62
17151	Ccndbp1
13828	Epb42
74176	Tgm5
640543	Tgm7
329504	Lcmt2
75894	Adal
99334	Zscan29
51885	Tubgcp4
27223	Trp53bp1
17754	Map1a
327655	Ppip5k1
12716	Ckmt1
140476	Strc
212670	Catsper2
14827	Pdia3
269344	Ell3
378702	Serf2
574418	Serinc4
67693	Hypk
100034361	Mfap1b
67532	Mfap1a
241627	Wdr76
228564	Frmd5
319996	Golm2
17147	Mageb3
329506	Ctdspl2
78655	Eif3j1
214585	Spg11
67578	Patl2
12010	B2m
70928	Trim69
74401	Terb2
20322	Sord
214593	Duox2
66811	Duoxa2
213696	Duoxa1
99439	Duox1
435684	Shf
269346	Slc28a2
381417	Slc28a2b
67092	Gatm
433470	AA467197
387165	Mir147
22785	Slc30a4
18457	Bloc1s6
59010	Sqor
74702	4930517E11Rik
75946	4930583P06Rik
214968	Sema6d
317750	Slc24a5
17876	Myef2
381418	Ctxn2
20495	Slc12a1
110074	Dut
14118	Fbn1
99100	Cep152
271849	Shc4
58521	Eid1
70354	Secisbp2l
12848	Cops2
69976	Galk2
75823	Fam227b
14178	Fgf7
69185	Dtwd1
241633	Atp8b4
26458	Slc27a2
15186	Hdc
14391	Gabpb1
84092	Usp8
75083	Usp50
58800	Trpm7
66552	Sppl2a
108011	Ap4e1
109778	Blvra
215387	Ncaph
73338	Itpripl1
329509	1810024B03Rik
320632	Snrnp200
26371	Ciao1
69470	Tmem127
99138	Stard7
13537	Dusp2
215095	Astl
11552	Adra2b
215456	Gpat2
68126	Fahd2a
56461	Kcnip3
192212	Prom2
72180	Zfp661
77721	Mrps5
17153	Mal
228576	Mall
53885	Nphp1
67885	Mtln
12235	Bub1
74121	Acoxl
12125	Bcl2l11
100043424	Morrbid
241634	Spdye4c
17222	Anapc1
17289	Mertk
72477	Tmem87b
70370	Fbln7
57432	Zc3h8
78751	Zc3h6
668894	Vinac1
69737	Ttl
20017	Polr1b
66170	Chchd5
100048701	AI847159
20515	Slc20a1
329513	A730036I17Rik
70466	Ckap2l
100503468	Gm14023
16175	Il1a
16176	Il1b
329514	Il1bos
228592	F830045P16Rik
19261	Sirpa
18610	Pdyn
67333	Stk35
21818	Tgm3
241636	Tgm6
20638	Snrpb
192140	Tmc2
67134	Nop56
100217452	Snord110
100217428	Snord57
170718	Idh3b
228598	Ebf4
56264	Cpxm1
75656	1700020A23Rik
66766	Tmem239
319513	Pced1a
80743	Vps16
19262	Ptpra
321014	4930473A02Rik
99045	Mrps26
18429	Oxt
11998	Avp
140629	Ubox5
380601	Fastkd5
241638	Lzts3
77006	Ddrgk1
16434	Itpa
269356	Slc4a11
228602	4930402H24Rik
11990	Atrn
14588	Gfra4
110751	Adam33
